ticker,event_ticker,series_ticker,title,strike_value,target_date,city,last_price,volume,status,result,implied_prob,actual_outcome
SNOWCHI-10JAN26-B1.0,SNOWCHI-10JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-10 >= 1.0 inches,1.0,2026-01-10,CHI,84,253,settled,yes,0.84,1
SNOWCHI-10JAN26-B2.0,SNOWCHI-10JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-10 >= 2.0 inches,2.0,2026-01-10,CHI,67,1880,settled,yes,0.67,1
SNOWCHI-10JAN26-B4.0,SNOWCHI-10JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-10 >= 4.0 inches,4.0,2026-01-10,CHI,27,1512,settled,no,0.27,0
SNOWCHI-10MAR26-B0.1,SNOWCHI-10MAR26,KXSNOWCHI,Snowfall in CHI on 2026-03-10 >= 0.1 inches,0.1,2026-03-10,CHI,61,502,settled,yes,0.61,1
SNOWCHI-10MAR26-B1.0,SNOWCHI-10MAR26,KXSNOWCHI,Snowfall in CHI on 2026-03-10 >= 1.0 inches,1.0,2026-03-10,CHI,78,698,settled,yes,0.78,1
SNOWCHI-10MAR26-B2.0,SNOWCHI-10MAR26,KXSNOWCHI,Snowfall in CHI on 2026-03-10 >= 2.0 inches,2.0,2026-03-10,CHI,17,1699,settled,no,0.17,0
SNOWCHI-10MAR26-B4.0,SNOWCHI-10MAR26,KXSNOWCHI,Snowfall in CHI on 2026-03-10 >= 4.0 inches,4.0,2026-03-10,CHI,23,92,settled,no,0.23,0
SNOWCHI-11FEB26-B0.1,SNOWCHI-11FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-11 >= 0.1 inches,0.1,2026-02-11,CHI,40,1524,settled,no,0.4,0
SNOWCHI-11FEB26-B1.0,SNOWCHI-11FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-11 >= 1.0 inches,1.0,2026-02-11,CHI,24,1977,settled,no,0.24,0
SNOWCHI-11FEB26-B2.0,SNOWCHI-11FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-11 >= 2.0 inches,2.0,2026-02-11,CHI,23,1808,settled,no,0.23,0
SNOWCHI-11FEB26-B4.0,SNOWCHI-11FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-11 >= 4.0 inches,4.0,2026-02-11,CHI,11,1511,settled,no,0.11,0
SNOWCHI-11JAN26-B0.1,SNOWCHI-11JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-11 >= 0.1 inches,0.1,2026-01-11,CHI,29,487,settled,no,0.29,0
SNOWCHI-11JAN26-B1.0,SNOWCHI-11JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-11 >= 1.0 inches,1.0,2026-01-11,CHI,18,491,settled,no,0.18,0
SNOWCHI-11JAN26-B2.0,SNOWCHI-11JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-11 >= 2.0 inches,2.0,2026-01-11,CHI,7,1199,settled,no,0.07,0
SNOWCHI-11JAN26-B4.0,SNOWCHI-11JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-11 >= 4.0 inches,4.0,2026-01-11,CHI,23,775,settled,no,0.23,0
SNOWCHI-12FEB26-B0.1,SNOWCHI-12FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-12 >= 0.1 inches,0.1,2026-02-12,CHI,90,681,settled,yes,0.9,1
SNOWCHI-12FEB26-B1.0,SNOWCHI-12FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-12 >= 1.0 inches,1.0,2026-02-12,CHI,74,1926,settled,yes,0.74,1
SNOWCHI-12FEB26-B2.0,SNOWCHI-12FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-12 >= 2.0 inches,2.0,2026-02-12,CHI,12,1815,settled,no,0.12,0
SNOWCHI-12FEB26-B4.0,SNOWCHI-12FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-12 >= 4.0 inches,4.0,2026-02-12,CHI,5,1740,settled,no,0.05,0
SNOWCHI-12JAN26-B0.1,SNOWCHI-12JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-12 >= 0.1 inches,0.1,2026-01-12,CHI,65,1733,settled,no,0.65,0
SNOWCHI-12JAN26-B1.0,SNOWCHI-12JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-12 >= 1.0 inches,1.0,2026-01-12,CHI,34,653,settled,no,0.34,0
SNOWCHI-12JAN26-B2.0,SNOWCHI-12JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-12 >= 2.0 inches,2.0,2026-01-12,CHI,52,1293,settled,no,0.52,0
SNOWCHI-12JAN26-B4.0,SNOWCHI-12JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-12 >= 4.0 inches,4.0,2026-01-12,CHI,13,1778,settled,no,0.13,0
SNOWCHI-13FEB26-B0.1,SNOWCHI-13FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-13 >= 0.1 inches,0.1,2026-02-13,CHI,5,1357,settled,no,0.05,0
SNOWCHI-13FEB26-B1.0,SNOWCHI-13FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-13 >= 1.0 inches,1.0,2026-02-13,CHI,15,543,settled,no,0.15,0
SNOWCHI-13FEB26-B2.0,SNOWCHI-13FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-13 >= 2.0 inches,2.0,2026-02-13,CHI,1,1968,settled,no,0.01,0
SNOWCHI-13FEB26-B4.0,SNOWCHI-13FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-13 >= 4.0 inches,4.0,2026-02-13,CHI,18,1182,settled,no,0.18,0
SNOWCHI-13JAN26-B0.1,SNOWCHI-13JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-13 >= 0.1 inches,0.1,2026-01-13,CHI,3,1171,settled,no,0.03,0
SNOWCHI-13JAN26-B1.0,SNOWCHI-13JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-13 >= 1.0 inches,1.0,2026-01-13,CHI,15,1548,settled,no,0.15,0
SNOWCHI-13JAN26-B2.0,SNOWCHI-13JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-13 >= 2.0 inches,2.0,2026-01-13,CHI,48,1173,settled,no,0.48,0
SNOWCHI-13JAN26-B4.0,SNOWCHI-13JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-13 >= 4.0 inches,4.0,2026-01-13,CHI,51,177,settled,no,0.51,0
SNOWCHI-14FEB26-B0.1,SNOWCHI-14FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-14 >= 0.1 inches,0.1,2026-02-14,CHI,96,1374,settled,yes,0.96,1
SNOWCHI-14FEB26-B1.0,SNOWCHI-14FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-14 >= 1.0 inches,1.0,2026-02-14,CHI,68,297,settled,yes,0.68,1
SNOWCHI-14FEB26-B2.0,SNOWCHI-14FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-14 >= 2.0 inches,2.0,2026-02-14,CHI,18,1411,settled,no,0.18,0
SNOWCHI-14FEB26-B4.0,SNOWCHI-14FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-14 >= 4.0 inches,4.0,2026-02-14,CHI,29,1880,settled,no,0.29,0
SNOWCHI-14JAN26-B0.1,SNOWCHI-14JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-14 >= 0.1 inches,0.1,2026-01-14,CHI,62,421,settled,yes,0.62,1
SNOWCHI-14JAN26-B1.0,SNOWCHI-14JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-14 >= 1.0 inches,1.0,2026-01-14,CHI,90,1932,settled,yes,0.9,1
SNOWCHI-14JAN26-B2.0,SNOWCHI-14JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-14 >= 2.0 inches,2.0,2026-01-14,CHI,77,1527,settled,yes,0.77,1
SNOWCHI-14JAN26-B4.0,SNOWCHI-14JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-14 >= 4.0 inches,4.0,2026-01-14,CHI,3,32,settled,no,0.03,0
SNOWCHI-15FEB26-B0.1,SNOWCHI-15FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-15 >= 0.1 inches,0.1,2026-02-15,CHI,41,1538,settled,no,0.41,0
SNOWCHI-15FEB26-B1.0,SNOWCHI-15FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-15 >= 1.0 inches,1.0,2026-02-15,CHI,14,1913,settled,no,0.14,0
SNOWCHI-15FEB26-B2.0,SNOWCHI-15FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-15 >= 2.0 inches,2.0,2026-02-15,CHI,32,1647,settled,no,0.32,0
SNOWCHI-15FEB26-B4.0,SNOWCHI-15FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-15 >= 4.0 inches,4.0,2026-02-15,CHI,43,360,settled,no,0.43,0
SNOWCHI-15JAN26-B0.1,SNOWCHI-15JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-15 >= 0.1 inches,0.1,2026-01-15,CHI,62,1880,settled,yes,0.62,1
SNOWCHI-15JAN26-B1.0,SNOWCHI-15JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-15 >= 1.0 inches,1.0,2026-01-15,CHI,76,1566,settled,yes,0.76,1
SNOWCHI-15JAN26-B2.0,SNOWCHI-15JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-15 >= 2.0 inches,2.0,2026-01-15,CHI,78,529,settled,yes,0.78,1
SNOWCHI-15JAN26-B4.0,SNOWCHI-15JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-15 >= 4.0 inches,4.0,2026-01-15,CHI,99,617,settled,yes,0.99,1
SNOWCHI-16FEB26-B0.1,SNOWCHI-16FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-16 >= 0.1 inches,0.1,2026-02-16,CHI,31,1584,settled,no,0.31,0
SNOWCHI-16FEB26-B1.0,SNOWCHI-16FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-16 >= 1.0 inches,1.0,2026-02-16,CHI,34,983,settled,no,0.34,0
SNOWCHI-16FEB26-B2.0,SNOWCHI-16FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-16 >= 2.0 inches,2.0,2026-02-16,CHI,37,1066,settled,no,0.37,0
SNOWCHI-16FEB26-B4.0,SNOWCHI-16FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-16 >= 4.0 inches,4.0,2026-02-16,CHI,14,907,settled,no,0.14,0
SNOWCHI-16JAN26-B0.1,SNOWCHI-16JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-16 >= 0.1 inches,0.1,2026-01-16,CHI,17,638,settled,no,0.17,0
SNOWCHI-16JAN26-B1.0,SNOWCHI-16JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-16 >= 1.0 inches,1.0,2026-01-16,CHI,44,1482,settled,no,0.44,0
SNOWCHI-16JAN26-B2.0,SNOWCHI-16JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-16 >= 2.0 inches,2.0,2026-01-16,CHI,26,500,settled,no,0.26,0
SNOWCHI-16JAN26-B4.0,SNOWCHI-16JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-16 >= 4.0 inches,4.0,2026-01-16,CHI,21,711,settled,no,0.21,0
SNOWCHI-17FEB26-B0.1,SNOWCHI-17FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-17 >= 0.1 inches,0.1,2026-02-17,CHI,83,1176,settled,yes,0.83,1
SNOWCHI-17FEB26-B1.0,SNOWCHI-17FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-17 >= 1.0 inches,1.0,2026-02-17,CHI,51,371,settled,yes,0.51,1
SNOWCHI-17FEB26-B2.0,SNOWCHI-17FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-17 >= 2.0 inches,2.0,2026-02-17,CHI,83,1008,settled,yes,0.83,1
SNOWCHI-17FEB26-B4.0,SNOWCHI-17FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-17 >= 4.0 inches,4.0,2026-02-17,CHI,40,842,settled,no,0.4,0
SNOWCHI-17JAN26-B0.1,SNOWCHI-17JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-17 >= 0.1 inches,0.1,2026-01-17,CHI,65,431,settled,yes,0.65,1
SNOWCHI-17JAN26-B1.0,SNOWCHI-17JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-17 >= 1.0 inches,1.0,2026-01-17,CHI,68,713,settled,yes,0.68,1
SNOWCHI-17JAN26-B2.0,SNOWCHI-17JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-17 >= 2.0 inches,2.0,2026-01-17,CHI,84,1465,settled,yes,0.84,1
SNOWCHI-17JAN26-B4.0,SNOWCHI-17JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-17 >= 4.0 inches,4.0,2026-01-17,CHI,9,1801,settled,no,0.09,0
SNOWCHI-18FEB26-B0.1,SNOWCHI-18FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-18 >= 0.1 inches,0.1,2026-02-18,CHI,19,420,settled,no,0.19,0
SNOWCHI-18FEB26-B1.0,SNOWCHI-18FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-18 >= 1.0 inches,1.0,2026-02-18,CHI,57,1210,settled,no,0.57,0
SNOWCHI-18FEB26-B2.0,SNOWCHI-18FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-18 >= 2.0 inches,2.0,2026-02-18,CHI,46,155,settled,no,0.46,0
SNOWCHI-18FEB26-B4.0,SNOWCHI-18FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-18 >= 4.0 inches,4.0,2026-02-18,CHI,29,406,settled,no,0.29,0
SNOWCHI-18JAN26-B0.1,SNOWCHI-18JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-18 >= 0.1 inches,0.1,2026-01-18,CHI,62,1182,settled,yes,0.62,1
SNOWCHI-18JAN26-B1.0,SNOWCHI-18JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-18 >= 1.0 inches,1.0,2026-01-18,CHI,53,1957,settled,yes,0.53,1
SNOWCHI-18JAN26-B2.0,SNOWCHI-18JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-18 >= 2.0 inches,2.0,2026-01-18,CHI,99,1326,settled,yes,0.99,1
SNOWCHI-18JAN26-B4.0,SNOWCHI-18JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-18 >= 4.0 inches,4.0,2026-01-18,CHI,99,709,settled,yes,0.99,1
SNOWCHI-19FEB26-B0.1,SNOWCHI-19FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-19 >= 0.1 inches,0.1,2026-02-19,CHI,41,617,settled,no,0.41,0
SNOWCHI-19FEB26-B1.0,SNOWCHI-19FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-19 >= 1.0 inches,1.0,2026-02-19,CHI,11,167,settled,no,0.11,0
SNOWCHI-19FEB26-B2.0,SNOWCHI-19FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-19 >= 2.0 inches,2.0,2026-02-19,CHI,63,1551,settled,no,0.63,0
SNOWCHI-19FEB26-B4.0,SNOWCHI-19FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-19 >= 4.0 inches,4.0,2026-02-19,CHI,22,132,settled,no,0.22,0
SNOWCHI-19JAN26-B0.1,SNOWCHI-19JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-19 >= 0.1 inches,0.1,2026-01-19,CHI,19,1363,settled,no,0.19,0
SNOWCHI-19JAN26-B1.0,SNOWCHI-19JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-19 >= 1.0 inches,1.0,2026-01-19,CHI,63,908,settled,no,0.63,0
SNOWCHI-19JAN26-B2.0,SNOWCHI-19JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-19 >= 2.0 inches,2.0,2026-01-19,CHI,50,272,settled,no,0.5,0
SNOWCHI-19JAN26-B4.0,SNOWCHI-19JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-19 >= 4.0 inches,4.0,2026-01-19,CHI,42,566,settled,no,0.42,0
SNOWCHI-20FEB26-B0.1,SNOWCHI-20FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-20 >= 0.1 inches,0.1,2026-02-20,CHI,44,678,settled,no,0.44,0
SNOWCHI-20FEB26-B1.0,SNOWCHI-20FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-20 >= 1.0 inches,1.0,2026-02-20,CHI,16,1666,settled,no,0.16,0
SNOWCHI-20FEB26-B2.0,SNOWCHI-20FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-20 >= 2.0 inches,2.0,2026-02-20,CHI,32,142,settled,no,0.32,0
SNOWCHI-20FEB26-B4.0,SNOWCHI-20FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-20 >= 4.0 inches,4.0,2026-02-20,CHI,70,1783,settled,no,0.7,0
SNOWCHI-20JAN26-B0.1,SNOWCHI-20JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-20 >= 0.1 inches,0.1,2026-01-20,CHI,87,1189,settled,yes,0.87,1
SNOWCHI-20JAN26-B1.0,SNOWCHI-20JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-20 >= 1.0 inches,1.0,2026-01-20,CHI,75,1967,settled,yes,0.75,1
SNOWCHI-20JAN26-B2.0,SNOWCHI-20JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-20 >= 2.0 inches,2.0,2026-01-20,CHI,19,1744,settled,no,0.19,0
SNOWCHI-20JAN26-B4.0,SNOWCHI-20JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-20 >= 4.0 inches,4.0,2026-01-20,CHI,20,700,settled,no,0.2,0
SNOWCHI-21FEB26-B0.1,SNOWCHI-21FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-21 >= 0.1 inches,0.1,2026-02-21,CHI,33,122,settled,no,0.33,0
SNOWCHI-21FEB26-B1.0,SNOWCHI-21FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-21 >= 1.0 inches,1.0,2026-02-21,CHI,26,912,settled,no,0.26,0
SNOWCHI-21FEB26-B2.0,SNOWCHI-21FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-21 >= 2.0 inches,2.0,2026-02-21,CHI,25,617,settled,no,0.25,0
SNOWCHI-21FEB26-B4.0,SNOWCHI-21FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-21 >= 4.0 inches,4.0,2026-02-21,CHI,6,434,settled,no,0.06,0
SNOWCHI-21JAN26-B0.1,SNOWCHI-21JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-21 >= 0.1 inches,0.1,2026-01-21,CHI,84,607,settled,yes,0.84,1
SNOWCHI-21JAN26-B1.0,SNOWCHI-21JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-21 >= 1.0 inches,1.0,2026-01-21,CHI,33,1975,settled,no,0.33,0
SNOWCHI-21JAN26-B2.0,SNOWCHI-21JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-21 >= 2.0 inches,2.0,2026-01-21,CHI,48,1310,settled,no,0.48,0
SNOWCHI-21JAN26-B4.0,SNOWCHI-21JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-21 >= 4.0 inches,4.0,2026-01-21,CHI,46,294,settled,no,0.46,0
SNOWCHI-22FEB26-B0.1,SNOWCHI-22FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-22 >= 0.1 inches,0.1,2026-02-22,CHI,81,1125,settled,yes,0.81,1
SNOWCHI-22FEB26-B1.0,SNOWCHI-22FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-22 >= 1.0 inches,1.0,2026-02-22,CHI,71,1160,settled,yes,0.71,1
SNOWCHI-22FEB26-B2.0,SNOWCHI-22FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-22 >= 2.0 inches,2.0,2026-02-22,CHI,99,96,settled,yes,0.99,1
SNOWCHI-22FEB26-B4.0,SNOWCHI-22FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-22 >= 4.0 inches,4.0,2026-02-22,CHI,12,1468,settled,no,0.12,0
SNOWCHI-22JAN26-B0.1,SNOWCHI-22JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-22 >= 0.1 inches,0.1,2026-01-22,CHI,8,1638,settled,no,0.08,0
SNOWCHI-22JAN26-B1.0,SNOWCHI-22JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-22 >= 1.0 inches,1.0,2026-01-22,CHI,47,1743,settled,no,0.47,0
SNOWCHI-22JAN26-B2.0,SNOWCHI-22JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-22 >= 2.0 inches,2.0,2026-01-22,CHI,36,177,settled,no,0.36,0
SNOWCHI-22JAN26-B4.0,SNOWCHI-22JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-22 >= 4.0 inches,4.0,2026-01-22,CHI,44,144,settled,no,0.44,0
SNOWCHI-23FEB26-B0.1,SNOWCHI-23FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-23 >= 0.1 inches,0.1,2026-02-23,CHI,25,994,settled,no,0.25,0
SNOWCHI-23FEB26-B1.0,SNOWCHI-23FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-23 >= 1.0 inches,1.0,2026-02-23,CHI,18,1744,settled,no,0.18,0
SNOWCHI-23FEB26-B2.0,SNOWCHI-23FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-23 >= 2.0 inches,2.0,2026-02-23,CHI,29,778,settled,no,0.29,0
SNOWCHI-23FEB26-B4.0,SNOWCHI-23FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-23 >= 4.0 inches,4.0,2026-02-23,CHI,24,1980,settled,no,0.24,0
SNOWCHI-23JAN26-B0.1,SNOWCHI-23JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-23 >= 0.1 inches,0.1,2026-01-23,CHI,40,1689,settled,no,0.4,0
SNOWCHI-23JAN26-B1.0,SNOWCHI-23JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-23 >= 1.0 inches,1.0,2026-01-23,CHI,57,1379,settled,no,0.57,0
SNOWCHI-23JAN26-B2.0,SNOWCHI-23JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-23 >= 2.0 inches,2.0,2026-01-23,CHI,19,670,settled,no,0.19,0
SNOWCHI-23JAN26-B4.0,SNOWCHI-23JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-23 >= 4.0 inches,4.0,2026-01-23,CHI,10,1058,settled,no,0.1,0
SNOWCHI-24FEB26-B0.1,SNOWCHI-24FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-24 >= 0.1 inches,0.1,2026-02-24,CHI,25,1400,settled,no,0.25,0
SNOWCHI-24FEB26-B1.0,SNOWCHI-24FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-24 >= 1.0 inches,1.0,2026-02-24,CHI,37,728,settled,no,0.37,0
SNOWCHI-24FEB26-B2.0,SNOWCHI-24FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-24 >= 2.0 inches,2.0,2026-02-24,CHI,49,993,settled,no,0.49,0
SNOWCHI-24FEB26-B4.0,SNOWCHI-24FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-24 >= 4.0 inches,4.0,2026-02-24,CHI,42,1543,settled,no,0.42,0
SNOWCHI-24JAN26-B0.1,SNOWCHI-24JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-24 >= 0.1 inches,0.1,2026-01-24,CHI,72,94,settled,yes,0.72,1
SNOWCHI-24JAN26-B1.0,SNOWCHI-24JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-24 >= 1.0 inches,1.0,2026-01-24,CHI,26,678,settled,no,0.26,0
SNOWCHI-24JAN26-B2.0,SNOWCHI-24JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-24 >= 2.0 inches,2.0,2026-01-24,CHI,28,324,settled,no,0.28,0
SNOWCHI-24JAN26-B4.0,SNOWCHI-24JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-24 >= 4.0 inches,4.0,2026-01-24,CHI,9,1449,settled,no,0.09,0
SNOWCHI-25FEB26-B0.1,SNOWCHI-25FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-25 >= 0.1 inches,0.1,2026-02-25,CHI,42,1216,settled,no,0.42,0
SNOWCHI-25FEB26-B1.0,SNOWCHI-25FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-25 >= 1.0 inches,1.0,2026-02-25,CHI,28,535,settled,no,0.28,0
SNOWCHI-25FEB26-B2.0,SNOWCHI-25FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-25 >= 2.0 inches,2.0,2026-02-25,CHI,29,579,settled,no,0.29,0
SNOWCHI-25FEB26-B4.0,SNOWCHI-25FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-25 >= 4.0 inches,4.0,2026-02-25,CHI,32,1546,settled,no,0.32,0
SNOWCHI-25JAN26-B0.1,SNOWCHI-25JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-25 >= 0.1 inches,0.1,2026-01-25,CHI,28,466,settled,no,0.28,0
SNOWCHI-25JAN26-B1.0,SNOWCHI-25JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-25 >= 1.0 inches,1.0,2026-01-25,CHI,24,138,settled,no,0.24,0
SNOWCHI-25JAN26-B2.0,SNOWCHI-25JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-25 >= 2.0 inches,2.0,2026-01-25,CHI,20,1139,settled,no,0.2,0
SNOWCHI-25JAN26-B4.0,SNOWCHI-25JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-25 >= 4.0 inches,4.0,2026-01-25,CHI,1,150,settled,no,0.01,0
SNOWCHI-26DEC25-B0.1,SNOWCHI-26DEC25,KXSNOWCHI,Snowfall in CHI on 2025-12-26 >= 0.1 inches,0.1,2025-12-26,CHI,11,1317,settled,no,0.11,0
SNOWCHI-26DEC25-B1.0,SNOWCHI-26DEC25,KXSNOWCHI,Snowfall in CHI on 2025-12-26 >= 1.0 inches,1.0,2025-12-26,CHI,35,1158,settled,no,0.35,0
SNOWCHI-26DEC25-B2.0,SNOWCHI-26DEC25,KXSNOWCHI,Snowfall in CHI on 2025-12-26 >= 2.0 inches,2.0,2025-12-26,CHI,20,1954,settled,no,0.2,0
SNOWCHI-26DEC25-B4.0,SNOWCHI-26DEC25,KXSNOWCHI,Snowfall in CHI on 2025-12-26 >= 4.0 inches,4.0,2025-12-26,CHI,45,1234,settled,no,0.45,0
SNOWCHI-26FEB26-B0.1,SNOWCHI-26FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-26 >= 0.1 inches,0.1,2026-02-26,CHI,36,1974,settled,no,0.36,0
SNOWCHI-26FEB26-B1.0,SNOWCHI-26FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-26 >= 1.0 inches,1.0,2026-02-26,CHI,12,621,settled,no,0.12,0
SNOWCHI-26FEB26-B2.0,SNOWCHI-26FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-26 >= 2.0 inches,2.0,2026-02-26,CHI,32,1065,settled,no,0.32,0
SNOWCHI-26FEB26-B4.0,SNOWCHI-26FEB26,KXSNOWCHI,Snowfall in CHI on 2026-02-26 >= 4.0 inches,4.0,2026-02-26,CHI,1,63,settled,no,0.01,0
SNOWCHI-26JAN26-B0.1,SNOWCHI-26JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-26 >= 0.1 inches,0.1,2026-01-26,CHI,89,937,settled,yes,0.89,1
SNOWCHI-26JAN26-B1.0,SNOWCHI-26JAN26,KXSNOWCHI,Snowfall in CHI on 2026-01-26 >= 1.0 inches,1.0,2026-01-26,CHI,95,930,settled,yes,0.95,1
